115;0;1672.00;10.50;459.00;0.00;0.28
116;0;2529.00;13.15;1211.00;0.00;0.28
117;0;2767.00;11.57;786.00;0.00;0.28
118;0;2925.00;11.35;1619.00;0.00;1.04
119;0;3104.00;11.55;1360.00;0.00;0.92
120;0;2343.00;22.30;901.00;0.00;0.52
121;0;3004.00;10.25;1715.00;0.00;0.88
122;0;2749.00;13.95;579.00;0.00;0.28
123;0;2491.00;15.27;656.00;0.00;0.44
124;0;2517.00;15.55;1213.00;0.00;0.28
125;0;1681.00;10.47;504.00;0.00;0.28
126;0;2507.00;15.57;1214.00;0.00;0.28
127;0;3592.00;11.37;456.00;0.00;0.24
128;0;2501.00;13.05;1225.00;0.00;0.32
129;0;2799.00;13.40;772.00;0.00;0.28
130;0;2971.00;10.55;1133.00;0.00;0.24
131;0;3209.00;16.52;1036.00;0.00;0.32
132;0;3212.00;11.15;1111.00;0.00;0.28
133;0;3078.00;10.17;723.00;0.00;0.24
134;0;2686.00;10.25;1028.00;0.00;0.12
135;0;1333.00;9.80;281.00;0.00;0.60
136;0;2513.00;14.72;630.00;0.00;0.40
137;0;2491.00;10.75;1231.00;0.00;0.28
138;0;2488.00;10.10;1241.00;0.00;0.28
139;0;2568.00;10.35;916.00;0.00;0.32
140;0;2621.00;10.27;660.00;0.00;0.24
141;0;3700.00;11.62;354.00;0.00;0.92
142;0;2963.00;10.30;1726.00;0.00;1.00
143;0;2862.00;9.80;1653.00;0.00;0.80
144;0;2849.00;12.20;711.00;0.00;0.32
145;0;2645.00;11.90;857.00;0.00;0.20
146;0;3054.00;12.05;1493.00;0.00;1.04
147;0;2564.00;11.00;749.00;0.00;0.24
148;0;2719.00;10.50;928.00;0.00;0.24
149;0;3469.00;10.92;480.00;0.00;0.40
150;0;2677.00;11.70;1667.00;0.00;0.36
151;0;2698.00;10.80;1035.00;0.00;0.28
152;0;2745.00;12.00;653.00;0.00;0.28
153;0;2415.00;9.50;1604.00;0.00;0.28
154;0;2324.00;14.67;592.00;0.00;0.44
155;0;2698.00;10.42;1026.00;0.00;0.24
156;0;1739.00;10.50;457.00;0.00;0.36
157;0;3140.00;10.00;919.00;0.00;0.24
158;0;2479.00;9.60;1244.00;0.00;0.24
159;0;2703.00;10.70;729.00;0.00;0.28
160;0;2970.00;10.32;1309.00;0.00;0.48
161;0;3182.00;11.42;944.00;0.00;0.28
162;0;2536.00;10.87;1193.00;0.00;0.32
163;0;1781.00;9.87;557.00;0.00;0.20
164;0;2233.00;11.85;875.00;0.00;0.48
165;0;1742.00;10.42;431.00;0.00;0.24
166;0;1778.00;10.50;451.00;0.00;0.40
167;0;1825.00;9.85;464.00;0.00;0.36
168;0;2938.00;12.27;1370.00;0.00;0.32
169;0;2331.00;10.27;450.00;0.00;0.48
170;0;2239.00;11.47;904.00;0.00;0.52
171;0;2678.00;10.30;1697.00;0.00;0.36
172;0;2644.00;10.20;561.00;0.00;0.28
173;0;3047.00;10.65;1445.00;0.00;1.00
174;0;2667.00;10.37;559.00;0.00;0.28
175;0;2923.00;10.72;742.00;0.00;0.24
176;0;2183.00;10.20;1025.00;0.00;0.40
177;0;2522.00;15.02;1200.00;0.00;0.28
178;0;1794.00;10.25;529.00;0.00;0.32
179;0;2869.00;10.00;941.00;0.00;0.28
180;0;2289.00;12.07;596.00;0.00;0.44
181;0;2639.00;12.97;823.00;0.00;0.24
182;0;2450.00;19.87;349.00;0.00;0.40
183;0;2901.00;11.60;644.00;0.00;0.28
184;0;1816.00;10.37;513.00;0.00;0.24
185;0;2508.00;16.75;1199.00;0.00;0.32
186;0;2818.00;12.60;758.00;0.00;0.28
187;0;2588.00;11.20;520.00;0.00;0.32
188;0;3051.00;24.75;1567.00;0.00;1.00
189;0;2970.00;12.02;975.00;0.00;0.36
190;0;2954.00;11.62;1480.00;0.00;0.96
191;0;2319.00;14.12;927.00;0.00;0.40
192;0;3285.00;11.00;1141.00;0.00;0.24
193;0;1929.00;11.70;543.00;0.00;0.28
194;0;2865.00;11.07;1037.00;0.00;0.20
195;0;3320.00;12.85;1200.00;0.00;0.28
196;0;2945.00;11.80;696.00;0.00;0.28
197;0;2924.00;13.17;912.00;0.00;0.24
198;0;2949.00;12.00;1393.00;0.00;0.92
199;0;2499.00;15.02;1206.00;0.00;0.24
200;0;2495.00;13.27;1215.00;0.00;0.24
201;0;2603.00;16.40;1361.00;0.00;0.20
202;0;2486.00;11.05;1221.00;0.00;0.28
203;0;1916.00;10.80;483.00;0.00;0.24
204;0;2480.00;9.80;1232.00;0.00;0.28
205;0;2473.00;9.57;1235.00;0.00;0.16
206;0;3083.00;10.50;1465.00;0.00;0.92
207;0;2710.00;11.10;1024.00;0.00;0.28
208;0;3453.00;10.15;443.00;0.00;0.20
209;0;3273.00;10.20;1311.00;0.00;0.52
210;0;3531.00;10.57;66.00;0.00;0.48
211;0;2539.00;9.67;1184.00;0.00;0.24
212;0;2527.00;12.40;1186.00;0.00;0.24
213;0;3115.00;10.37;1085.00;0.00;0.24
214;0;2754.00;10.45;1203.00;0.00;0.28
215;0;3008.00;10.87;959.00;0.00;0.28
216;0;2894.00;12.10;658.00;0.00;0.24
217;0;2517.00;14.92;1188.00;0.00;0.32
218;0;3152.00;12.75;1225.00;0.00;0.24
219;0;2503.00;14.95;1188.00;0.00;0.32
220;0;2393.00;9.50;948.00;0.00;0.40
221;0;2387.00;12.12;738.00;0.00;0.44
222;0;2692.00;11.90;558.00;0.00;0.28
223;0;2495.00;17.65;547.00;0.00;0.56
224;0;2912.00;11.95;1306.00;0.00;0.36
225;0;2493.00;13.70;1196.00;0.00;0.28
226;0;2762.00;10.90;1118.00;0.00;0.24
227;0;2450.00;10.40;1363.00;0.00;0.24
228;0;2988.00;16.75;1511.00;0.00;0.84
229;0;2498.00;16.60;766.00;0.00;0.44
230;0;2376.00;12.60;402.00;0.00;0.48
231;0;1831.00;9.90;523.00;0.00;0.24
232;0;3022.00;11.70;1061.00;0.00;0.32
233;0;2501.00;13.10;826.00;0.00;0.52
234;0;3195.00;12.00;1043.00;0.00;0.24
235;0;1922.00;11.00;555.00;0.00;0.36
236;0;2988.00;10.45;885.00;0.00;0.28
237;0;3007.00;10.72;671.00;0.00;0.24
238;0;2487.00;11.97;1206.00;0.00;0.32
239;0;2970.00;11.00;725.00;0.00;0.24
240;0;2471.00;9.50;1226.00;0.00;0.20
241;0;3120.00;12.00;1209.00;0.00;0.32
242;0;2855.00;12.17;1017.00;0.00;0.32
243;0;2444.00;14.85;510.00;0.00;0.48
244;0;2477.00;10.07;1217.00;0.00;0.32
245;0;2461.00;14.10;500.00;0.00;0.56
246;0;1795.00;10.05;694.00;0.00;0.36
247;0;2467.00;9.57;1215.00;0.00;0.16
248;0;2471.00;10.15;1206.00;0.00;0.24
249;0;2514.00;12.30;612.00;0.00;0.48
250;0;2648.00;10.10;634.00;0.00;0.28
251;0;2547.00;10.25;364.00;0.00;0.32
252;0;2018.00;10.20;703.00;0.00;0.40
253;0;2433.00;10.15;628.00;0.00;0.48
254;0;3207.00;13.75;1514.00;0.00;0.84
255;0;2412.00;14.90;301.00;0.00;0.48
256;0;2703.00;10.50;632.00;0.00;0.24
257;0;2660.00;11.35;859.00;0.00;0.24
258;0;2507.00;10.00;456.00;0.00;0.52
259;0;2262.00;12.80;454.00;0.00;0.40
260;0;2479.00;10.67;1201.00;0.00;0.24
261;0;2528.00;10.32;1176.00;0.00;0.28
262;0;2441.00;12.00;463.00;0.00;0.48
263;0;3325.00;11.47;1075.00;0.00;0.20
264;0;2444.00;11.75;750.00;0.00;0.44
265;0;3141.00;9.85;904.00;0.00;0.24
266;0;2623.00;10.00;567.00;0.00;0.28
267;0;2880.00;14.75;804.00;0.00;0.28
268;0;2825.00;12.27;968.00;0.00;0.24
269;0;2448.00;9.50;1318.00;0.00;0.16
270;0;2365.00;12.90;380.00;0.00;0.40
271;0;1863.00;10.70;656.00;0.00;0.48
272;0;2308.00;12.55;778.00;0.00;0.48
273;0;2715.00;10.32;1013.00;0.00;0.20
274;0;3472.00;12.00;416.00;0.00;0.28
275;0;1601.00;11.17;817.00;0.00;0.32
276;0;3166.00;11.22;1432.00;0.00;1.12
277;0;2699.00;12.45;795.00;0.00;0.28
278;0;2516.00;12.10;1175.00;0.00;0.28
279;0;3761.00;10.07;374.00;0.00;0.88
280;0;3802.00;11.50;603.00;0.00;0.28
281;0;2379.00;10.32;959.00;0.00;0.40
282;0;2491.00;13.00;1186.00;0.00;0.28
283;0;2476.00;10.77;1191.00;0.00;0.32
284;0;2117.00;10.32;1031.00;0.00;0.44
285;0;2466.00;10.00;1198.00;0.00;0.28
286;0;2461.00;9.57;1206.00;0.00;0.28
287;0;2458.00;9.50;1196.00;0.00;0.24
288;0;2158.00;10.40;403.00;0.00;0.72
289;0;2896.00;11.60;1323.00;0.00;0.28
290;0;2349.00;10.40;997.00;0.00;0.52
291;0;2350.00;12.65;396.00;0.00;0.40
292;0;2799.00;11.80;897.00;0.00;0.36
293;0;3231.00;10.87;1435.00;0.00;0.76
294;0;2705.00;10.40;883.00;0.00;0.28
295;0;3282.00;10.40;1095.00;0.00;0.28
296;0;2159.00;10.10;1013.00;0.00;0.32
297;0;2957.00;10.10;1176.00;0.00;0.40
298;0;3180.00;11.32;1270.00;0.00;0.84
299;0;2289.00;10.65;944.00;0.00;0.48
300;0;2512.00;10.80;1166.00;0.00;0.28
301;0;2721.00;10.80;1020.00;0.00;0.24
302;0;2448.00;10.05;1351.00;0.00;0.28
303;0;2373.00;13.77;660.00;0.00;0.48
304;0;3588.00;10.85;466.00;0.00;0.28
305;0;2503.00;12.55;1177.00;0.00;0.32
306;0;2606.00;11.45;684.00;0.00;0.28
307;0;2511.00;9.75;1155.00;0.00;0.24
308;0;3810.00;10.25;524.00;0.00;0.28
309;0;2797.00;12.55;654.00;0.00;0.28
310;0;3064.00;10.72;915.00;0.00;0.32
311;0;2504.00;9.60;1159.00;0.00;0.20
312;0;2584.00;13.17;643.00;0.00;0.28
313;0;2496.00;10.77;1173.00;0.00;0.24
314;0;2386.00;13.40;439.00;0.00;0.40
315;0;2401.00;15.60;394.00;0.00;0.44
316;0;2731.00;10.40;1018.00;0.00;0.32
317;0;2407.00;11.55;717.00;0.00;0.44
318;0;2485.00;10.45;1179.00;0.00;0.24
319;0;2842.00;10.72;1331.00;0.00;0.48
320;0;3198.00;10.25;1250.00;0.00;0.52
321;0;2138.00;12.30;897.00;0.00;0.48
322;0;1623.00;12.80;820.00;0.00;0.20
323;0;2515.00;17.35;574.00;0.00;0.40
324;0;1814.00;11.52;595.00;0.00;0.48
325;0;2476.00;10.30;1178.00;0.00;0.20
326;0;2465.00;9.72;1177.00;0.00;0.28
327;0;2701.00;10.40;1015.00;0.00;0.24
328;0;2466.00;9.90;1186.00;0.00;0.24
329;0;2281.00;12.50;807.00;0.00;0.40
330;0;1827.00;11.10;583.00;0.00;0.44
331;0;2689.00;10.80;1636.00;0.00;0.68
332;0;2785.00;11.70;800.00;0.00;0.28
333;0;2486.00;9.62;1163.00;0.00;0.20
334;0;2479.00;10.05;1168.00;0.00;0.24
335;0;2968.00;11.70;701.00;0.00;0.24
336;0;3150.00;10.90;1359.00;0.00;0.68
337;0;1781.00;9.80;565.00;0.00;0.24
338;0;1773.00;9.80;566.00;0.00;0.16
339;0;2478.00;9.65;1158.00;0.00;0.20
340;0;2325.00;11.30;961.00;0.00;0.44
341;0;2288.00;13.37;412.00;0.00;0.40
342;0;2364.00;12.15;546.00;0.00;0.48
343;0;3053.00;10.17;1657.00;0.00;0.56
344;0;2479.00;12.27;346.00;0.00;0.56
345;0;3561.00;11.00;85.00;0.00;0.40
346;0;2600.00;10.00;815.00;0.00;0.24
347;0;2517.00;13.60;814.00;0.00;0.36
348;0;2414.00;12.10;748.00;0.00;0.48
349;0;2668.00;10.37;1064.00;0.00;0.28
350;0;2443.00;11.80;547.00;0.00;0.40
351;0;2470.00;9.65;1163.00;0.00;0.32
352;0;2345.00;12.87;786.00;0.00;0.48
353;0;3194.00;15.32;1292.00;0.00;0.72
354;0;2462.00;9.60;1168.00;0.00;0.20
355;0;2972.00;10.37;1302.00;0.00;0.36
356;0;2813.00;10.22;1517.00;0.00;0.88
357;0;3298.00;10.35;1196.00;0.00;0.28
358;0;2298.00;13.20;554.00;0.00;0.44
359;0;3053.00;10.90;1092.00;0.00;0.28
360;0;2421.00;9.80;646.00;0.00;0.44
361;0;2549.00;10.87;885.00;0.00;0.32
362;0;1756.00;9.90;542.00;0.00;0.20
363;0;3686.00;10.25;309.00;0.00;0.44
364;0;3035.00;12.02;1339.00;0.00;0.84
365;0;2363.00;13.50;614.00;0.00;0.44
366;0;3224.00;22.10;1020.00;0.00;0.28
367;0;2581.00;9.82;1231.00;0.00;0.16
368;0;2581.00;9.77;1224.00;0.00;0.24
369;0;2905.00;12.65;808.00;0.00;0.24
370;0;3168.00;14.32;961.00;0.00;0.32
371;0;2808.00;10.35;1755.00;0.00;0.96
372;0;2486.00;10.40;882.00;0.00;0.28
373;0;2915.00;10.70;827.00;0.00;0.24
374;0;2833.00;12.67;1003.00;0.00;0.24
375;0;2407.00;12.40;471.00;0.00;0.40
376;0;2997.00;11.85;1136.00;0.00;0.28
377;0;2736.00;10.07;514.00;0.00;0.24
378;0;2876.00;10.65;1725.00;0.00;0.80
379;0;2944.00;11.45;874.00;0.00;0.28
380;0;1798.00;10.45;577.00;0.00;0.32
381;0;3063.00;10.77;854.00;0.00;0.28
382;0;2804.00;16.95;629.00;0.00;0.24
383;0;2816.00;11.75;558.00;0.00;0.24
384;0;2573.00;9.72;1232.00;0.00;0.16
385;0;2179.00;13.50;809.00;0.00;0.48
386;0;2081.00;11.05;838.00;0.00;0.32
387;0;2577.00;9.82;1216.00;0.00;0.28
388;0;2570.00;10.80;1224.00;0.00;0.24
389;0;3308.00;10.30;1121.00;0.00;0.24
390;0;3034.00;10.00;1739.00;0.00;0.84
391;0;2269.00;13.85;507.00;0.00;0.48
392;0;2756.00;10.40;936.00;0.00;0.32
393;0;3280.00;10.17;437.00;0.00;0.20
394;0;2310.00;12.47;451.00;0.00;0.44
395;0;1763.00;9.90;539.00;0.00;0.20
396;0;2749.00;10.55;865.00;0.00;0.24
397;0;2777.00;14.22;617.00;0.00;0.24
398;0;2324.00;12.07;410.00;0.00;0.48
399;0;2452.00;10.97;638.00;0.00;0.40
400;0;2372.00;9.62;1088.00;0.00;0.28
401;0;2573.00;9.50;1210.00;0.00;0.16
402;0;2267.00;13.20;775.00;0.00;0.44
403;0;3146.00;12.42;1245.00;0.00;0.28
404;0;2253.00;12.45;410.00;0.00;0.48
405;0;2256.00;14.72;660.00;0.00;0.56
406;0;2725.00;12.82;830.00;0.00;0.24
407;0;2237.00;11.85;478.00;0.00;0.44
408;0;2882.00;16.70;821.00;0.00;0.28
409;0;2563.00;9.80;1229.00;0.00;0.20
410;0;2285.00;10.65;1062.00;0.00;0.52
411;0;2440.00;17.90;831.00;0.00;0.64
412;0;2805.00;10.85;1446.00;0.00;0.76
413;0;3171.00;15.95;982.00;0.00;0.24
414;0;3597.00;13.40;447.00;0.00;0.28
415;0;1781.00;10.50;511.00;0.00;0.36
416;0;1757.00;10.50;490.00;0.00;0.28
417;0;3231.00;16.85;1540.00;0.00;0.84
418;0;1910.00;12.75;532.00;0.00;0.48
419;0;1509.00;9.80;475.00;0.00;0.28
420;0;2180.00;11.80;916.00;0.00;0.36
421;0;1765.00;10.50;500.00;0.00;0.28
422;0;2956.00;10.70;1689.00;0.00;0.92
423;0;2318.00;10.25;487.00;0.00;0.52
424;0;3097.00;10.10;828.00;0.00;0.28
425;0;2234.00;12.40;361.00;0.00;0.64
426;0;1661.00;10.70;549.00;0.00;0.36
427;0;1739.00;11.00;601.00;0.00;0.40
428;0;2564.00;9.60;1215.00;0.00;0.24
429;0;3451.00;10.17;422.00;0.00;0.28
430;0;2560.00;9.70;1222.00;0.00;0.20
431;0;3264.00;10.80;1142.00;0.00;0.28
432;0;2224.00;10.15;341.00;0.00;0.64
433;0;2393.00;12.40;755.00;0.00;0.48
434;0;3350.00;10.77;1140.00;0.00;0.28
435;0;3287.00;11.35;977.00;0.00;0.32
436;0;2155.00;10.10;992.00;0.00;0.36
437;0;2444.00;11.55;295.00;0.00;0.48
438;0;2703.00;13.00;1664.00;0.00;0.88
439;0;3570.00;10.27;68.00;0.00;0.36
440;0;1681.00;9.50;800.00;0.00;0.60
441;0;2396.00;19.15;360.00;0.00;0.48
442;0;2163.00;12.70;971.00;0.00;0.44
443;0;2644.00;10.30;774.00;0.00;0.24
444;0;3013.00;23.57;1549.00;0.00;1.04
445;0;2725.00;10.97;749.00;0.00;0.24
446;0;2569.00;9.72;1156.00;0.00;0.24
447;0;2501.00;11.55;866.00;0.00;0.24
448;0;1654.00;9.80;825.00;0.00;0.36
449;0;1762.00;9.75;789.00;0.00;0.28
450;0;3185.00;10.12;1639.00;0.00;0.80
451;0;2780.00;10.40;950.00;0.00;0.36
452;0;2626.00;11.00;676.00;0.00;0.28
453;0;2561.00;9.50;1158.00;0.00;0.16
454;0;2612.00;10.10;495.00;0.00;0.24
455;0;2666.00;10.30;1073.00;0.00;0.24
456;0;2171.00;14.00;949.00;0.00;0.44
457;0;2998.00;12.22;711.00;0.00;0.28
458;0;2725.00;14.42;630.00;0.00;0.32
459;0;2310.00;16.65;881.00;0.00;0.44
460;0;2859.00;11.12;866.00;0.00;0.24
461;0;3167.00;10.12;1070.00;0.00;0.24
462;0;1750.00;9.80;743.00;0.00;0.24
463;0;1745.00;9.80;826.00;0.00;0.16
464;0;1677.00;9.80;861.00;0.00;0.48
465;0;3866.00;10.17;674.00;0.00;0.20
466;0;2834.00;12.25;665.00;0.00;0.28
467;0;2560.00;9.60;1166.00;0.00;0.16
468;0;3114.00;10.47;1595.00;0.00;1.04
469;0;2764.00;10.45;735.00;0.00;0.28
470;0;2477.00;10.37;486.00;0.00;0.56
471;0;2669.00;10.30;1082.00;0.00;0.20
472;0;2282.00;12.35;671.00;0.00;0.52
473;0;2553.00;9.50;1175.00;0.00;0.32
474;0;2646.00;11.65;693.00;0.00;0.32
475;0;2796.00;10.42;1312.00;0.00;0.24
476;0;2582.00;9.55;1154.00;0.00;0.12
477;0;2742.00;10.10;909.00;0.00;0.24
478;0;2499.00;11.40;709.00;0.00;0.44
479;0;2545.00;9.50;1169.00;0.00;0.20
480;0;2552.00;9.50;1162.00;0.00;0.24
481;0;3054.00;10.20;1121.00;0.00;0.32
482;0;2519.00;12.90;665.00;0.00;0.40
483;0;2994.00;10.52;1344.00;0.00;0.92
484;0;2866.00;13.75;1398.00;0.00;0.60
485;0;2552.00;9.50;1155.00;0.00;0.16
486;0;1619.00;9.80;844.00;0.00;0.36
487;0;2102.00;10.35;805.00;0.00;0.40
488;0;2399.00;10.30;285.00;0.00;0.48
489;0;2931.00;10.20;1213.00;0.00;0.24
490;0;3216.00;22.45;969.00;0.00;0.28
491;0;1590.00;10.15;819.00;0.00;0.32
492;0;2727.00;9.70;1411.00;0.00;0.20
493;0;3016.00;10.77;1144.00;0.00;0.20
494;0;2725.00;9.80;1419.00;0.00;0.24
495;0;2213.00;11.02;772.00;0.00;0.48
496;0;2374.00;12.07;755.00;0.00;0.40
497;0;2717.00;9.75;1418.00;0.00;0.20
498;0;1622.00;10.32;779.00;0.00;0.40
499;0;3004.00;10.17;982.00;0.00;0.24
500;0;2229.00;10.80;745.00;0.00;0.52
501;0;2528.00;12.32;868.00;0.00;0.28
502;0;3171.00;10.15;1178.00;0.00;0.16
503;0;1321.00;9.80;265.00;0.00;0.60
504;0;3801.00;10.80;312.00;0.00;0.44
505;0;3079.00;12.05;1334.00;0.00;0.88
506;0;2713.00;9.70;1411.00;0.00;0.16
507;0;3180.00;10.45;1383.00;0.00;0.92
508;0;2249.00;12.27;1030.00;0.00;0.44
509;0;2398.00;13.80;564.00;0.00;0.36
510;0;2585.00;10.35;738.00;0.00;0.24
511;0;2233.00;12.10;399.00;0.00;0.48
512;0;2723.00;9.70;1396.00;0.00;0.20
513;0;2198.00;11.97;533.00;0.00;0.52
514;0;3041.00;12.27;803.00;0.00;0.24
515;0;1562.00;9.80;511.00;0.00;0.60
516;0;2190.00;10.90;425.00;0.00;0.40
517;0;3112.00;10.97;1107.00;0.00;0.20
518;0;2705.00;9.70;1399.00;0.00;0.20
519;0;2847.00;10.20;1747.00;0.00;0.92
520;0;2835.00;12.45;692.00;0.00;0.28
521;0;2537.00;14.27;863.00;0.00;0.24
522;0;2864.00;10.92;1514.00;0.00;1.00
523;0;2370.00;13.40;594.00;0.00;0.44
524;0;2703.00;9.70;1389.00;0.00;0.20
525;0;2206.00;12.02;884.00;0.00;0.40
526;0;1527.00;9.95;590.00;0.00;1.16
527;0;3518.00;10.75;427.00;0.00;0.28
528;0;2923.00;10.65;953.00;0.00;0.24
529;0;2352.00;13.10;632.00;0.00;0.40
530;0;2992.00;12.75;1394.00;0.00;1.04
531;0;2782.00;11.55;864.00;0.00;0.24
532;0;2372.00;12.72;632.00;0.00;0.48
533;0;1549.00;9.50;628.00;0.00;0.80
534;0;2358.00;11.32;959.00;0.00;0.52
535;0;2251.00;11.97;621.00;0.00;0.28
536;0;2952.00;12.02;949.00;0.00;0.36
537;0;2712.00;9.70;1392.00;0.00;0.32
538;0;3167.00;10.07;899.00;0.00;0.28
539;0;2721.00;9.70;1386.00;0.00;0.24
540;0;2725.00;9.70;1379.00;0.00;0.20
541;0;2676.00;10.42;1089.00;0.00;0.20
542;0;2716.00;9.70;1375.00;0.00;0.28
543;0;2721.00;9.70;1369.00;0.00;0.24
544;0;2719.00;9.70;1358.00;0.00;0.16
545;0;2653.00;10.60;683.00;0.00;0.32
546;0;2223.00;12.97;608.00;0.00;0.48
547;0;2338.00;12.00;683.00;0.00;0.40
548;0;2220.00;11.45;698.00;0.00;0.36
549;0;2186.00;12.85;489.00;0.00;0.40
550;0;2714.00;10.77;638.00;0.00;0.28
