257;199;217;238;land;false;desert;1
258;166;92;254;land;false;mountain;1
259;169;234;238;land;false;hills;1
260;225;200;94;land;false;plains;1
261;220;209;185;land;false;plains;1
262;232;219;225;land;false;plains;1
263;179;199;175;land;false;mountain;1
264;246;205;77;land;false;hills;1
265;253;35;249;land;false;plains;1
266;110;248;251;land;false;plains;1
267;66;226;241;land;false;plains;1
268;109;161;253;land;false;forest;1
269;229;31;252;land;false;plains;1
270;132;212;205;land;false;desert;1
271;178;175;178;land;false;plains;1
272;230;154;134;land;false;plains;1
273;215;175;152;land;false;marsh;1
274;241;39;236;land;false;hills;1
275;253;247;175;land;false;marsh;1
276;63;244;194;land;false;mountain;1
277;226;207;216;land;false;hills;1
278;223;249;75;land;false;mountain;1
279;172;184;183;land;false;desert;1
280;102;249;151;land;true;mountain;1
281;246;240;107;land;false;plains;1
282;253;197;54;land;false;desert;1
283;177;106;221;land;true;forest;1
284;51;227;237;land;false;desert;1
285;230;164;212;land;false;plains;1
286;220;251;82;land;false;plains;1
287;189;181;192;land;false;mountain;1
288;254;186;63;land;false;marsh;1
289;174;219;251;land;false;plains;1
290;129;203;244;land;false;desert;1
291;187;192;135;land;true;desert;1
292;237;237;249;land;true;forest;1
293;169;226;146;land;true;forest;1
294;230;106;168;land;false;forest;1
295;235;164;221;land;false;mountain;1
296;253;228;47;land;false;mountain;1
297;254;103;244;land;false;forest;1
298;239;80;228;land;false;desert;1
299;110;193;234;land;false;desert;1
300;221;63;244;land;false;plains;1
301;173;239;89;land;false;plains;1
302;209;182;170;land;false;mountain;1
303;237;166;103;land;false;plains;1
304;182;223;172;land;false;plains;1
305;103;213;247;land;false;desert;1
306;254;249;21;land;false;plains;1
307;164;143;238;land;true;mountain;1
308;252;232;60;land;true;desert;1
309;230;223;76;land;false;plains;1
310;207;72;228;land;false;desert;1
311;194;214;216;land;false;plains;1
312;102;179;227;land;false;plains;1
313;158;149;211;land;false;plains;1
314;213;101;210;land;false;plains;1
315;197;220;204;land;false;mountain;1
316;66;216;250;land;false;desert;1
317;214;126;222;land;false;mountain;1
318;239;245;57;land;false;forest;1
319;122;172;241;land;false;marsh;1
320;173;230;198;land;true;desert;1
321;203;80;247;land;false;plains;1
322;202;149;186;land;false;hills;1
323;31;226;247;land;false;hills;1
324;222;223;95;land;false;mountain;1
325;100;253;216;land;false;plains;1
326;197;224;142;land;false;plains;1
327;237;118;163;land;false;mountain;1
328;205;187;195;land;false;plains;1
329;237;77;208;land;false;plains;1
330;237;118;252;land;false;mountain;1
331;194;150;213;land;false;desert;1
332;148;207;238;land;false;desert;1
333;188;244;102;land;false;plains;1
334;252;240;60;land;false;plains;1
335;195;194;163;land;false;plains;1
336;237;91;236;land;false;desert;1
337;245;196;166;land;false;plains;1
338;234;195;90;land;false;plains;1
339;238;207;252;land;false;desert;1
340;231;242;187;land;false;mountain;1
341;236;188;129;land;false;desert;1
342;223;221;112;land;false;hills;1
343;141;183;181;land;false;plains;1
344;214;221;90;land;false;hills;1
345;253;223;64;land;false;desert;1
346;137;210;191;land;false;plains;1
347;247;176;236;land;false;desert;1
348;254;195;82;land;true;plains;1
349;218;106;202;land;false;mountain;1
350;252;90;188;land;false;forest;1
351;190;238;162;land;false;plains;1
352;79;178;253;land;false;forest;1
353;181;234;235;land;false;plains;1
354;209;135;161;land;false;mountain;1
355;220;235;215;land;false;mountain;1
356;213;108;234;land;false;mountain;1
357;226;107;231;land;true;plains;1
358;216;228;105;land;false;desert;1
359;108;181;216;land;false;plains;1
360;237;107;201;land;false;desert;1
361;211;62;240;land;false;plains;1
362;224;51;247;land;false;plains;1
363;239;220;63;land;false;forest;1
364;238;234;248;land;false;plains;1
365;109;235;205;land;true;forest;1
366;242;136;181;land;false;desert;1
367;247;223;70;land;false;plains;1
368;218;250;194;land;false;plains;1
369;207;167;221;land;false;mountain;1
370;201;194;148;land;false;forest;1
371;129;229;232;land;false;desert;1
372;246;174;193;land;false;desert;1
373;245;252;239;land;false;desert;1
374;191;199;178;land;false;plains;1
375;170;179;229;land;false;plains;1
376;229;96;183;land;false;plains;1
377;249;140;237;land;false;desert;1
378;125;204;253;land;false;plains;1
379;226;212;85;land;false;desert;1
380;228;181;104;land;true;forest;1
381;43;249;246;land;true;desert;1
382;113;226;224;land;true;plains;1
383;156;205;160;land;false;jungle;1
384;198;147;159;land;false;mountain;1
385;232;206;228;land;false;marsh;1
386;175;207;124;land;false;plains;1
387;215;204;121;land;false;desert;1
388;246;122;252;land;false;desert;1
389;75;196;242;land;false;hills;1
390;182;213;123;land;true;forest;1
391;201;243;96;land;false;forest;1
392;246;32;226;land;false;plains;1
393;232;105;177;land;false;jungle;1
394;171;250;90;land;false;desert;1
395;183;240;92;land;true;plains;1
396;224;251;190;land;false;marsh;1
397;205;148;201;land;true;mountain;1
398;244;103;208;land;false;mountain;1
399;239;79;217;land;false;hills;1
400;215;57;252;land;false;desert;1
401;151;243;140;land;true;mountain;1
402;122;236;231;land;false;forest;1
403;161;224;128;land;false;desert;1
404;182;243;249;land;false;mountain;1
405;181;192;141;land;true;desert;1
406;231;142;200;land;false;plains;1
407;231;221;185;land;false;plains;1
408;238;254;137;land;false;mountain;1
409;243;164;211;land;false;plains;1
410;254;252;10;land;false;desert;1
411;93;223;205;land;false;desert;1
412;254;55;254;land;false;plains;1
413;182;237;158;land;false;plains;1
414;160;194;167;land;true;plains;1
415;247;238;40;land;true;plains;1
416;71;243;209;land;false;forest;1
417;236;38;251;land;false;marsh;1
418;165;251;253;land;false;mountain;1
419;58;220;231;land;false;forest;1
420;209;253;228;land;false;plains;1
421;223;147;189;land;false;mountain;1
422;170;213;150;land;false;mountain;1
423;248;92;191;land;false;forest;1
424;234;247;20;land;false;hills;1
425;173;205;186;land;false;mountain;1
426;247;172;244;land;false;forest;1
427;253;115;237;land;false;desert;1
428;166;251;118;land;false;plains;1
429;183;154;220;land;true;mountain;1
430;214;117;180;land;false;plains;1
431;224;167;121;land;true;desert;1
432;229;185;123;land;false;desert;1
433;121;249;220;land;false;mountain;1
434;98;243;185;land;false;mountain;1
435;55;240;213;land;false;marsh;1
436;226;243;66;land;false;plains;1
437;248;229;97;land;true;desert;1
438;164;244;237;land;false;mountain;1
439;193;251;209;land;false;mountain;1
440;104;245;245;land;false;desert;1
441;195;180;203;land;false;forest;1
442;208;214;158;land;false;mountain;1
443;211;227;99;land;false;plains;1
444;204;136;197;land;false;desert;1
445;143;178;191;land;true;mountain;1
446;225;85;231;land;false;plains;1
447;157;203;229;land;false;plains;1
448;203;235;101;land;true;plains;1
449;254;141;177;land;false;desert;1
450;227;232;240;land;false;plains;1
451;231;109;166;land;false;desert;1
452;252;111;172;land;false;mountain;1
453;235;183;233;land;false;marsh;1
454;104;216;218;land;false;plains;1
455;181;204;216;land;false;mountain;1
456;253;200;207;land;false;plains;1
457;95;217;250;land;false;desert;1
458;233;205;78;land;false;plains;1
459;168;178;176;land;false;forest;1
460;211;219;216;land;true;mountain;1
461;214;123;180;land;true;forest;1
462;252;131;125;land;false;mountain;1
463;223;128;155;land;false;desert;1
464;120;240;162;land;false;mountain;1
465;193;219;233;land;false;mountain;1
466;206;144;250;land;false;desert;1
467;124;187;224;land;false;marsh;1
468;228;223;155;land;true;mountain;1
469;218;244;139;land;false;plains;1
470;226;177;112;land;false;mountain;1
471;160;213;178;land;false;plains;1
472;186;159;232;land;false;plains;1
473;237;101;241;land;false;mountain;1
474;181;220;194;land;false;plains;1
475;218;169;122;land;true;forest;1
476;207;241;126;land;false;plains;1
477;250;178;135;land;false;plains;1
478;168;194;247;land;false;desert;1
479;204;225;167;land;false;desert;1
480;225;70;220;land;false;plains;1
481;201;200;231;land;false;plains;1
482;84;238;192;land;false;desert;1
483;225;252;31;land;false;desert;1
484;206;196;193;land;false;desert;1
485;221;180;130;land;false;desert;1
486;203;222;174;land;false;forest;1
487;120;208;252;land;true;mountain;1
488;254;134;122;land;false;desert;1
489;193;245;162;land;false;plains;1
490;227;92;252;land;false;mountain;1
491;249;167;188;land;false;desert;1
492;230;157;136;land;false;hills;1
493;42;240;241;land;false;plains;1
494;217;62;253;land;false;desert;1
495;246;144;252;land;false;mountain;1
496;150;231;128;land;false;hills;1
497;87;244;207;land;false;jungle;1
498;155;235;121;land;false;desert;1
499;105;217;197;land;false;forest;1
500;155;226;187;land;false;desert;1
501;112;230;225;land;true;mountain;1
502;165;136;225;land;false;plains;1
503;204;156;217;land;false;plains;1
504;122;233;239;land;false;hills;1
505;226;159;185;land;false;mountain;1
506;58;208;251;land;false;desert;1
507;228;155;249;land;false;marsh;1
508;135;225;141;land;false;plains;1
509;226;138;158;land;false;desert;1
510;216;227;243;land;false;desert;1
511;135;251;183;land;true;desert;1
512;246;194;101;land;false;plains;1
513;139;169;242;land;false;hills;1
514;202;235;178;land;false;plains;1
515;147;184;231;land;false;plains;1
516;249;86;200;land;false;plains;1
517;212;93;225;land;false;mountain;1
518;169;182;188;land;false;mountain;1
519;199;245;200;land;false;hills;1
520;94;244;210;land;true;mountain;1
521;193;146;220;land;false;plains;1
522;104;190;224;land;false;hills;1
523;239;236;237;land;false;plains;1
524;80;211;217;land;false;desert;1
525;186;228;107;land;true;plains;1
526;168;228;158;land;false;plains;1
527;253;74;218;land;false;hills;1
528;192;247;151;land;false;desert;1
529;242;229;82;land;false;jungle;1
530;205;161;234;land;false;plains;1
531;203;212;129;land;false;desert;1
532;247;93;244;land;false;desert;1
533;190;215;142;land;false;mountain;1
534;247;221;157;land;false;jungle;1
535;235;178;120;land;false;plains;1
536;224;201;216;land;false;plains;1
537;242;246;246;land;false;plains;1
538;215;225;173;land;false;plains;1
539;235;196;88;land;false;plains;1
540;251;236;77;land;false;forest;1
541;252;242;94;land;true;plains;1
542;97;196;229;land;false;plains;1
543;253;74;209;land;false;desert;1
544;240;251;254;land;true;mountain;1
545;237;114;222;land;false;jungle;1
546;75;194;241;land;false;marsh;1
547;209;163;161;land;false;hills;1
548;65;251;230;land;false;desert;1
549;224;221;112;land;false;desert;1
550;236;108;189;land;false;desert;1
551;186;159;166;land;false;desert;1
552;250;212;54;land;false;mountain;1
553;194;210;152;land;false;mountain;1
554;134;253;176;land;false;plains;1
555;238;242;131;land;false;mountain;1
556;155;253;210;land;false;desert;1
557;251;87;253;land;false;forest;1
558;71;253;222;land;false;plains;1
559;128;150;254;land;false;desert;1
560;187;91;246;land;false;plains;1
561;133;231;236;land;false;desert;1
562;175;230;114;land;false;marsh;1
563;110;218;192;land;false;mountain;1
564;137;232;170;land;false;marsh;1
565;145;250;155;land;false;plains;1
566;155;234;247;land;true;mountain;1
567;81;201;249;land;true;forest;1
568;161;186;201;land;false;plains;1
569;242;119;149;land;false;plains;1
570;245;75;217;land;false;mountain;1
571;227;81;250;land;false;mountain;1
572;209;237;66;land;false;mountain;1
573;189;247;221;land;false;plains;1
574;182;228;96;land;false;mountain;1
575;218;154;247;land;false;mountain;1
576;254;51;207;land;false;hills;1
577;246;137;233;land;false;desert;1
578;212;231;159;land;false;mountain;1
579;217;74;211;land;true;mountain;1
580;224;226;238;land;false;desert;1
581;253;235;122;land;false;plains;1
582;178;200;241;land;false;marsh;1
583;157;215;198;land;false;desert;1
584;251;169;185;land;false;desert;1
585;219;188;120;land;false;plains;1
586;176;109;226;land;false;plains;1
587;181;153;238;land;false;plains;1
588;246;233;82;land;false;mountain;1
589;140;204;193;land;false;desert;1
590;225;241;163;land;false;plains;1
591;180;106;253;land;false;desert;1
592;127;232;179;land;false;plains;1
593;250;241;52;land;false;hills;1
594;202;170;188;land;false;mountain;1
595;219;193;188;land;false;desert;1
596;210;122;225;land;false;desert;1
597;171;219;184;land;false;mountain;1
598;167;253;194;land;false;plains;1
599;168;217;230;land;false;plains;1
600;184;196;157;land;false;mountain;1
601;173;194;241;land;false;plains;1
602;209;193;245;land;false;mountain;1
603;249;111;161;land;false;desert;1
604;182;184;221;land;true;mountain;1
605;209;63;252;land;false;desert;1
606;225;250;74;land;false;plains;1
607;238;243;60;land;false;plains;1
608;226;51;236;land;false;desert;1
609;253;228;122;land;false;forest;1
610;190;241;180;land;false;mountain;1
611;252;96;237;land;false;hills;1
612;211;81;233;land;false;plains;1
613;118;244;202;land;false;plains;1
614;147;239;139;land;false;forest;1
615;254;93;250;land;false;plains;1
616;232;223;180;land;false;mountain;1
617;176;241;94;land;true;plains;1
618;169;147;237;land;false;jungle;1
619;217;225;199;land;true;plains;1
620;209;185;220;land;false;desert;1
621;148;178;241;land;false;plains;1
622;78;249;211;land;false;mountain;1
623;111;157;239;land;true;desert;1
624;144;176;213;land;false;desert;1
625;108;154;250;land;true;plains;1
626;59;198;251;land;false;plains;1
627;233;212;80;land;false;forest;1
628;232;93;241;land;false;mountain;1
629;165;184;209;land;true;plains;1
630;211;202;147;land;false;desert;1
631;197;84;222;land;false;desert;1
632;243;187;87;land;true;mountain;1
633;220;96;213;land;false;mountain;1
634;246;111;185;land;false;plains;1
635;251;178;242;land;true;plains;1
636;216;177;249;land;false;plains;1
637;128;170;248;land;false;marsh;1
638;239;215;65;land;false;plains;1
639;227;226;166;land;false;plains;1
640;228;94;199;land;false;marsh;1
641;234;105;195;land;false;desert;1
642;220;242;57;land;false;marsh;1
643;237;168;151;land;false;plains;1
644;208;195;139;land;false;plains;1
645;188;124;218;land;true;mountain;1
646;184;242;106;land;false;desert;1
647;251;231;47;land;true;forest;1
648;204;192;120;land;false;forest;1
649;177;227;164;land;false;mountain;1
650;245;183;192;land;false;desert;1
651;205;228;254;land;true;plains;1
652;179;211;183;land;false;plains;1
653;243;173;241;land;false;plains;1
654;248;252;93;land;true;desert;1
655;190;177;176;land;true;plains;1
656;252;207;234;land;false;hills;1
657;176;121;243;land;false;desert;1
658;230;128;213;land;true;forest;1
659;234;216;91;land;false;mountain;1
660;231;244;39;land;true;mountain;1
661;117;254;226;land;false;mountain;1
662;231;236;222;land;false;plains;1
663;247;107;154;land;false;desert;1
664;128;222;225;land;true;mountain;1
665;82;201;242;land;true;plains;1
666;240;97;173;land;false;plains;1
667;161;173;221;land;true;plains;1
668;247;132;228;land;false;desert;1
669;120;157;237;land;false;desert;1
670;198;134;218;land;false;desert;1
671;154;233;182;land;false;plains;1
672;215;76;230;land;true;forest;1
673;218;116;172;land;true;desert;1
674;230;158;254;land;false;desert;1
675;215;195;126;land;false;mountain;1
676;251;92;238;land;false;plains;1
677;156;212;216;land;false;plains;1
678;227;226;48;land;false;plains;1
679;185;243;127;land;false;mountain;1
680;184;238;102;land;false;plains;1
681;233;160;114;land;false;plains;1
682;113;159;251;land;false;plains;1
683;224;150;177;land;false;mountain;1
684;131;217;189;land;false;hills;1
685;80;213;233;land;false;marsh;1
686;248;62;254;land;false;mountain;1
687;211;133;238;land;false;plains;1
688;178;147;249;land;true;forest;1
689;250;170;249;land;false;desert;1
690;214;229;77;land;false;plains;1
691;236;175;187;land;false;plains;1
692;178;247;110;land;false;mountain;1
693;219;233;173;land;false;forest;1
694;68;251;197;land;true;plains;1
695;202;242;211;land;true;plains;1
696;234;216;240;land;false;desert;1
697;176;232;190;land;true;mountain;1
698;188;210;228;land;false;hills;1
699;137;221;193;land;false;mountain;1
700;175;166;248;land;false;desert;1
701;251;114;136;land;false;mountain;1
702;214;243;251;land;false;desert;1
703;164;115;230;land;false;desert;1
704;114;245;210;land;true;mountain;1
705;192;92;254;land;false;desert;1
706;30;250;239;land;true;mountain;1
707;238;226;72;land;false;desert;1
708;159;236;110;land;false;mountain;1
709;228;197;246;land;false;forest;1
710;166;133;216;land;false;mountain;1
711;219;204;219;land;false;forest;1
712;154;196;168;land;true;forest;1
713;253;240;49;land;false;plains;1
714;220;134;168;land;false;mountain;1
715;140;235;143;land;false;mountain;1
716;208;246;94;land;false;plains;1
717;197;242;200;land;false;hills;1
718;182;253;245;land;false;plains;1
719;237;222;66;land;false;plains;1
720;235;82;196;land;false;plains;1
721;226;186;188;land;false;mountain;1
722;215;206;197;land;false;plains;1
723;207;152;221;land;true;mountain;1
724;125;197;199;land;false;plains;1
725;241;79;188;land;false;plains;1
726;135;242;218;land;false;desert;1
727;130;206;166;land;false;plains;1
728;240;173;118;land;false;plains;1
729;249;118;183;land;false;jungle;1
730;176;178;236;land;true;plains;1
731;203;113;236;land;false;desert;1
732;181;209;149;land;false;forest;1
733;250;242;197;land;false;plains;1
734;247;93;245;land;false;plains;1
735;235;185;171;land;false;forest;1
736;63;194;254;land;true;forest;1
737;193;250;78;land;true;mountain;1
738;253;234;162;land;false;desert;1
739;240;129;227;land;false;plains;1
740;116;204;237;land;false;plains;1
741;147;176;226;land;false;desert;1
742;193;193;211;land;false;mountain;1
743;67;188;254;land;false;desert;1
744;218;41;243;land;false;marsh;1
745;239;254;205;land;false;desert;1
746;50;241;246;land;false;jungle;1
747;104;201;241;land;true;mountain;1
748;147;162;192;land;false;plains;1
749;233;246;252;land;false;hills;1
750;68;209;233;land;false;mountain;1
751;123;220;213;land;false;jungle;1
752;175;243;221;land;false;forest;1
753;180;147;218;land;false;forest;1
754;186;233;232;land;false;hills;1
755;223;220;241;land;true;hills;1
756;248;94;189;land;false;plains;1
757;196;111;214;land;false;plains;1
758;120;220;228;land;false;desert;1
759;80;186;246;land;false;hills;1
760;73;251;247;land;false;mountain;1
761;248;152;146;land;false;plains;1
762;45;221;247;land;false;plains;1
763;179;227;141;land;false;desert;1
764;196;141;186;land;false;mountain;1
765;163;225;248;land;true;plains;1
766;169;220;139;land;false;plains;1
767;240;174;115;land;false;plains;1
768;83;251;239;land;true;forest;1
769;145;108;250;land;false;plains;1
770;155;227;239;land;false;plains;1
771;225;220;123;land;false;plains;1
772;81;237;186;land;false;desert;1
773;227;210;146;land;false;desert;1
774;205;208;205;land;false;desert;1
775;228;137;219;land;false;desert;1
776;83;219;213;land;true;plains;1
777;244;46;252;land;false;desert;1
778;150;248;183;land;false;desert;1
779;196;105;218;land;false;hills;1
780;187;241;225;land;false;plains;1
781;239;116;215;land;false;desert;1
782;241;177;198;land;false;forest;1
783;108;161;249;land;false;plains;1
784;173;211;210;land;false;mountain;1
785;214;247;166;land;false;mountain;1
786;195;169;208;land;false;jungle;1
787;158;249;184;land;true;plains;1
788;121;239;165;land;false;plains;1
789;161;253;94;land;false;hills;1
790;247;191;149;land;false;plains;1
791;239;232;92;land;false;plains;1
792;174;164;197;land;false;plains;1
793;217;254;190;land;false;plains;1
794;235;109;222;land;false;marsh;1
795;249;169;104;land;false;desert;1
796;153;199;185;land;false;marsh;1
797;103;184;239;land;false;plains;1
798;249;215;96;land;false;hills;1
799;221;202;140;land;false;jungle;1
800;205;213;170;land;false;mountain;1
801;240;58;243;land;false;desert;1
802;183;201;183;land;false;jungle;1
803;206;169;203;land;false;mountain;1
804;204;200;176;land;false;jungle;1
805;193;224;86;land;true;desert;1
806;245;51;241;land;true;mountain;1
807;148;208;205;land;false;plains;1
808;234;220;99;land;false;desert;1
809;183;237;108;land;false;mountain;1
810;241;177;197;land;false;mountain;1
