3;industrial_complex;3267.00;10.65;1148.00;6.19;0
3;industrial_complex;3263.00;11.07;1133.00;4.03;0
3;industrial_complex;3267.00;11.03;1136.00;0.41;0
3;industrial_complex;3260.00;10.50;1145.00;1.97;0
3;industrial_complex;3256.00;10.20;1151.00;4.63;0
3;industrial_complex;3272.00;11.03;1145.00;2.47;0
3;air_base;3266.00;10.90;1130.00;5.14;0
3;supply_node;3264.00;10.80;1142.00;2.58;0
3;supply_node;3248.00;10.15;1144.00;5.16;0
3;supply_node;3261.00;10.40;1152.00;1.82;0
3;supply_node;3254.00;10.28;1146.00;3.29;0
3;supply_node;3272.00;10.98;1146.00;1.05;0
3;supply_node;3265.00;10.95;1131.00;3.99;0
3;bunker;3252.00;10.55;1143.00;4.19;0
3;bunker;3264.00;10.65;1144.00;0.92;0
3;bunker;3270.00;10.90;1148.00;3.59;0
3;bunker;3269.00;11.05;1134.00;6.25;0
3;bunker;3267.00;10.45;1151.00;2.64;0
3;bunker;3250.00;10.35;1143.00;5.65;0
3;anti_air_building;3264.00;10.98;1131.00;2.04;0
3;anti_air_building;3265.00;10.88;1141.00;4.70;0
3;anti_air_building;3266.00;10.88;1143.00;2.54;0
3;synthetic_refinery;3253.00;10.03;1149.00;4.10;0
3;fuel_silo;3273.00;11.00;1149.00;0.48;0
3;radar_station;3262.00;10.70;1143.00;4.94;0
3;rocket_site;3268.00;11.03;1138.00;6.16;0
3;nuclear_reactor;3257.00;10.50;1143.00;1.09;0
4;arms_factory;3290.00;10.25;1120.00;2.92;0
4;arms_factory;3294.00;10.43;1126.00;5.58;0
4;arms_factory;3267.00;10.60;1121.00;1.96;0
4;arms_factory;3293.00;10.80;1133.00;4.98;0
4;arms_factory;3273.00;10.25;1116.00;6.19;0
4;arms_factory;3284.00;10.65;1132.00;4.03;0
4;industrial_complex;3296.00;10.50;1129.00;0.41;0
4;industrial_complex;3295.00;10.10;1115.00;1.97;0
4;industrial_complex;3293.00;10.00;1112.00;4.63;0
4;industrial_complex;3283.00;10.05;1119.00;2.47;0
4;industrial_complex;3307.00;10.30;1120.00;5.14;0
4;industrial_complex;3307.00;10.70;1126.00;0.41;0
4;air_base;3279.00;10.78;1132.00;4.54;0
4;supply_node;3285.00;11.10;1141.00;1.82;0
4;supply_node;3308.00;10.30;1121.00;3.29;0
4;supply_node;3291.00;10.32;1121.00;1.05;0
4;supply_node;3275.00;11.03;1134.00;3.99;0
4;supply_node;3266.00;10.60;1120.00;5.47;0
4;supply_node;3291.00;10.80;1134.00;2.12;0
4;supply_node;3275.00;10.12;1116.00;4.71;0
4;supply_node;3283.00;10.30;1128.00;1.36;0
4;supply_node;3298.00;10.60;1128.00;4.29;0
4;supply_node;3274.00;10.28;1124.00;0.59;0
4;supply_node;3299.00;10.05;1115.00;3.53;0
4;supply_node;3287.00;10.07;1115.00;5.01;0
4;bunker;3293.00;10.80;1133.00;2.54;0
4;bunker;3267.00;10.50;1119.00;4.10;0
4;bunker;3312.00;10.43;1119.00;0.48;0
4;bunker;3298.00;10.05;1115.00;3.15;0
4;bunker;3283.00;11.10;1141.00;6.16;0
4;bunker;3292.00;10.32;1123.00;1.09;0
4;bunker;3274.00;10.15;1115.00;5.21;0
4;bunker;3299.00;10.38;1123.00;1.59;0
4;bunker;3275.00;10.25;1124.00;3.15;0
4;bunker;3282.00;10.00;1115.00;0.99;0
4;bunker;3282.00;10.85;1134.00;3.66;0
4;bunker;3286.00;10.53;1131.00;0.04;0
4;anti_air_building;3274.00;10.20;1119.00;1.60;0
4;anti_air_building;3278.00;10.53;1129.00;5.72;0
4;anti_air_building;3276.00;10.12;1121.00;0.65;0
4;synthetic_refinery;3272.00;10.73;1128.00;4.77;0
4;fuel_silo;3299.00;10.18;1118.00;0.04;0
4;radar_station;3288.00;10.45;1128.00;4.02;0
4;rocket_site;3288.00;11.00;1144.00;5.37;0
4;nuclear_reactor;3290.00;10.25;1120.00;3.21;0
6;arms_factory;3327.00;10.00;1099.00;6.19;0
6;arms_factory;3309.00;10.00;1103.00;4.03;0
6;arms_factory;3329.00;10.00;1107.00;0.41;0
6;arms_factory;3326.00;10.03;1090.00;1.97;0
6;arms_factory;3314.00;10.23;1111.00;4.63;0
6;arms_factory;3322.00;10.03;1094.00;2.47;0
6;industrial_complex;3311.00;10.10;1112.00;5.14;0
6;industrial_complex;3325.00;10.00;1106.00;0.41;0
6;industrial_complex;3311.00;10.00;1101.00;4.54;0
6;industrial_complex;3316.00;10.07;1102.00;0.92;0
6;industrial_complex;3303.00;10.00;1109.00;2.48;0
6;industrial_complex;3322.00;10.00;1090.00;5.14;0
6;air_base;3328.00;10.00;1092.00;2.98;0
6;supply_node;3306.00;10.00;1110.00;5.47;0
6;supply_node;3326.00;10.00;1108.00;2.12;0
6;supply_node;3314.00;10.00;1107.00;4.71;0
6;supply_node;3325.00;10.07;1089.00;1.36;0
6;supply_node;3316.00;10.23;1113.00;4.29;0
6;supply_node;3324.00;10.00;1102.00;0.59;0
6;supply_node;3313.00;10.00;1101.00;3.53;0
6;supply_node;3322.00;10.03;1095.00;5.01;0
6;bunker;3321.00;10.00;1106.00;2.54;0
6;bunker;3307.00;10.00;1111.00;4.10;0
6;bunker;3316.00;10.12;1109.00;0.48;0
6;bunker;3312.00;10.03;1103.00;3.15;0
6;bunker;3319.00;10.00;1098.00;6.16;0
6;bunker;3319.00;10.07;1111.00;1.09;0
6;bunker;3325.00;10.03;1090.00;5.21;0
6;bunker;3322.00;10.00;1107.00;1.59;0
6;anti_air_building;3318.00;10.00;1107.00;3.15;0
6;anti_air_building;3324.00;10.00;1097.00;0.99;0
6;anti_air_building;3321.00;10.00;1099.00;3.66;0
6;synthetic_refinery;3307.00;10.00;1108.00;0.04;0
6;fuel_silo;3318.00;10.07;1103.00;1.60;0
6;radar_station;3317.00;10.10;1102.00;0.37;0
6;rocket_site;3319.00;10.00;1096.00;0.65;0
6;nuclear_reactor;3308.00;10.00;1106.00;4.77;0
7;arms_factory;3340.00;13.80;1148.00;0.41;0
7;arms_factory;3333.00;15.60;1158.00;1.97;0
7;arms_factory;3347.00;16.48;1169.00;4.63;0
7;arms_factory;3347.00;15.07;1159.00;2.47;0
7;arms_factory;3360.00;12.57;1181.00;5.14;0
7;arms_factory;3356.00;12.35;1160.00;0.41;0
7;industrial_complex;3362.00;11.57;1177.00;4.54;0
7;industrial_complex;3351.00;14.68;1165.00;0.92;0
7;industrial_complex;3345.00;17.65;1174.00;2.48;0
7;industrial_complex;3352.00;13.98;1162.00;5.14;0
7;industrial_complex;3357.00;11.15;1152.00;2.98;0
7;industrial_complex;3357.00;12.55;1164.00;4.19;0
7;air_base;3356.00;13.65;1175.00;0.92;0
7;supply_node;3350.00;10.78;1140.00;4.71;0
7;supply_node;3356.00;11.28;1151.00;1.36;0
7;supply_node;3352.00;15.65;1175.00;4.29;0
7;supply_node;3349.00;14.68;1161.00;0.59;0
7;supply_node;3359.00;11.73;1162.00;3.53;0
7;supply_node;3339.00;12.00;1142.00;5.01;0
7;supply_node;3362.00;11.57;1177.00;2.76;0
7;supply_node;3344.00;17.35;1170.00;5.70;0
7;supply_node;3365.00;10.53;1169.00;0.90;0
7;supply_node;3336.00;17.20;1165.00;4.94;0
7;supply_node;3334.00;15.55;1156.00;0.13;0
7;supply_node;3344.00;14.62;1152.00;3.07;0
7;supply_node;3332.00;12.60;1146.00;0.83;0
7;naval_base;3364.00;9.90;1159.00;1.25;5800
7;naval_base;3368.00;9.75;1163.00;1.57;5800
7;naval_base;3361.00;9.95;1153.00;1.25;5800
7;naval_base;3351.00;10.03;1134.00;0.79;5800
7;naval_base;3369.00;9.80;1178.00;-4.55;5800
7;bunker;3362.00;11.30;1171.00;1.60;0
7;bunker;3357.00;11.28;1153.00;5.72;0
7;bunker;3340.00;17.50;1165.00;0.65;0
7;bunker;3332.00;15.48;1158.00;4.77;0
7;bunker;3349.00;13.88;1155.00;0.04;0
7;bunker;3356.00;12.35;1160.00;4.17;0
7;bunker;3344.00;16.25;1162.00;5.37;0
7;bunker;3355.00;13.98;1173.00;3.21;0
7;bunker;3343.00;17.20;1167.00;6.23;0
7;bunker;3340.00;11.40;1140.00;1.16;0
7;bunker;3351.00;10.40;1137.00;5.28;0
7;bunker;3362.00;11.30;1170.00;0.55;0
7;bunker;3334.00;12.75;1146.00;3.22;0
7;coastal_bunker;3369.00;10.10;1168.00;1.57;0
7;coastal_bunker;3359.00;10.40;1150.00;1.25;0
7;coastal_bunker;3352.00;10.07;1136.00;0.79;0
7;coastal_bunker;3364.00;9.90;1159.00;1.25;0
7;coastal_bunker;3367.00;10.25;1176.00;-4.55;0
7;dockyard;3359.00;10.35;1149.00;1.25;0
7;anti_air_building;3345.00;15.30;1157.00;3.73;0
7;anti_air_building;3339.00;17.73;1168.00;0.11;0
7;anti_air_building;3363.00;10.82;1164.00;2.78;0
7;synthetic_refinery;3338.00;17.30;1164.00;5.44;0
7;fuel_silo;3340.00;13.80;1148.00;2.17;0
7;radar_station;3349.00;14.32;1158.00;5.62;0
7;rocket_site;3342.00;12.30;1143.00;1.23;0
7;nuclear_reactor;3347.00;15.07;1159.00;2.78;0
8;arms_factory;3280.00;11.20;1153.00;4.63;0
8;arms_factory;3299.00;11.68;1167.00;2.47;0
8;arms_factory;3330.00;14.88;1191.00;5.14;0
8;arms_factory;3285.00;10.95;1166.00;0.41;0
8;arms_factory;3334.00;13.98;1198.00;4.54;0
8;arms_factory;3296.00;12.00;1168.00;0.92;0
8;industrial_complex;3324.00;13.03;1192.00;2.48;0
8;industrial_complex;3283.00;11.10;1154.00;5.14;0
8;industrial_complex;3328.00;14.93;1181.00;2.98;0
8;industrial_complex;3303.00;12.50;1168.00;4.19;0
8;industrial_complex;3320.00;15.45;1173.00;0.92;0
8;industrial_complex;3291.00;11.03;1154.00;3.59;0
8;air_base;3327.00;14.55;1182.00;6.25;0
8;supply_node;3324.00;12.85;1190.00;4.29;0
8;supply_node;3320.00;13.15;1200.00;0.59;0
8;supply_node;3308.00;13.28;1168.00;3.53;0
8;supply_node;3310.00;12.38;1191.00;5.01;0
8;supply_node;3318.00;15.03;1171.00;2.76;0
8;supply_node;3284.00;11.00;1175.00;5.70;0
8;supply_node;3336.00;17.35;1176.00;0.90;0
8;supply_node;3289.00;11.18;1165.00;4.94;0
8;supply_node;3266.00;10.20;1161.00;0.13;0
8;supply_node;3293.00;12.93;1182.00;3.07;0
8;supply_node;3286.00;10.95;1153.00;0.83;0
8;supply_node;3331.00;12.03;1204.00;2.31;0
8;supply_node;3311.00;11.57;1202.00;5.24;0
8;supply_node;3332.00;14.57;1195.00;1.55;0
8;supply_node;3301.00;12.62;1187.00;4.48;0
8;supply_node;3331.00;15.75;1186.00;1.13;0
8;supply_node;3318.00;13.30;1183.00;3.71;0
8;supply_node;3309.00;14.95;1179.00;0.37;0
8;supply_node;3325.00;15.12;1178.00;1.85;0
8;supply_node;3300.00;14.25;1176.00;5.89;0
8;supply_node;3274.00;10.50;1170.00;2.54;0
8;supply_node;3327.00;15.82;1167.00;4.02;0
8;supply_node;3297.00;11.50;1166.00;1.78;0
8;supply_node;3279.00;10.98;1163.00;3.25;0
8;supply_node;3317.00;13.38;1163.00;6.19;0
8;supply_node;3275.00;10.95;1155.00;2.49;0
8;bunker;3282.00;10.93;1178.00;5.28;0
8;bunker;3300.00;14.32;1179.00;0.55;0
8;bunker;3280.00;10.88;1167.00;3.22;0
8;bunker;3334.00;16.90;1184.00;5.88;0
8;bunker;3323.00;15.55;1175.00;3.73;0
8;bunker;3294.00;12.65;1172.00;3.83;0
8;bunker;3273.00;10.45;1167.00;1.67;0
8;bunker;3325.00;13.45;1194.00;4.33;0
8;bunker;3272.00;10.55;1157.00;0.71;0
8;bunker;3283.00;11.30;1156.00;3.73;0
8;bunker;3316.00;14.45;1169.00;0.11;0
8;bunker;3314.00;11.78;1206.00;2.78;0
8;bunker;3323.00;13.15;1197.00;5.44;0
8;bunker;3307.00;12.55;1166.00;2.17;0
8;bunker;3338.00;17.75;1176.00;4.84;0
8;bunker;3310.00;14.93;1175.00;1.23;0
8;bunker;3330.00;16.55;1170.00;2.78;0
8;bunker;3290.00;12.40;1181.00;0.62;0
8;bunker;3311.00;12.38;1192.00;1.83;0
8;bunker;3289.00;11.35;1166.00;5.95;0
8;bunker;3326.00;12.57;1203.00;2.68;0
8;bunker;3317.00;14.90;1178.00;3.90;0
8;bunker;3314.00;13.03;1164.00;1.73;0
8;bunker;3329.00;14.28;1195.00;4.40;0
8;bunker;3266.00;10.18;1166.00;5.96;0
8;bunker;3301.00;12.98;1186.00;2.34;0
8;anti_air_building;3301.00;12.30;1188.00;0.18;0
8;anti_air_building;3321.00;14.75;1179.00;1.39;0
8;anti_air_building;3323.00;13.15;1197.00;4.40;0
8;synthetic_refinery;3289.00;11.18;1165.00;0.79;0
8;fuel_silo;3299.00;11.88;1189.00;4.91;0
8;radar_station;3303.00;14.70;1177.00;0.58;0
8;rocket_site;3317.00;15.05;1172.00;2.85;0
8;nuclear_reactor;3295.00;10.95;1158.00;0.69;0
9;arms_factory;3340.00;13.60;1203.00;5.14;0
9;arms_factory;3366.00;10.12;1206.00;0.41;0
9;arms_factory;3351.00;11.82;1213.00;4.54;0
9;arms_factory;3355.00;13.70;1199.00;0.92;0
9;arms_factory;3349.00;16.68;1190.00;2.48;0
9;arms_factory;3348.00;17.35;1183.00;5.14;0
9;industrial_complex;3338.00;17.40;1185.00;2.98;0
9;industrial_complex;3364.00;10.80;1200.00;4.19;0
9;industrial_complex;3349.00;12.68;1209.00;0.92;0
9;industrial_complex;3358.00;13.32;1193.00;3.59;0
9;industrial_complex;3362.00;10.50;1211.00;6.25;0
9;industrial_complex;3370.00;10.18;1192.00;2.64;0
9;air_base;3353.00;15.50;1188.00;5.65;0
9;supply_node;3340.00;17.73;1185.00;3.53;0
9;supply_node;3365.00;10.95;1186.00;5.01;0
9;supply_node;3342.00;15.32;1198.00;2.76;0
9;supply_node;3361.00;11.40;1203.00;5.70;0
9;supply_node;3351.00;12.15;1211.00;0.90;0
9;supply_node;3353.00;14.70;1197.00;4.94;0
9;supply_node;3360.00;10.60;1214.00;0.13;0
9;supply_node;3339.00;11.53;1210.00;3.07;0
9;supply_node;3369.00;10.18;1195.00;0.83;0
9;supply_node;3351.00;16.20;1186.00;2.31;0
9;naval_base;3365.00;10.05;1211.00;-3.93;6080
9;naval_base;3367.00;10.05;1207.00;-4.25;6080
9;naval_base;3371.00;10.03;1186.00;1.57;6080
9;naval_base;3369.00;10.00;1199.00;1.57;6080
9;bunker;3346.00;16.70;1191.00;1.60;0
9;bunker;3351.00;11.60;1214.00;5.72;0
9;bunker;3371.00;10.12;1192.00;0.65;0
9;bunker;3370.00;10.18;1189.00;4.77;0
9;bunker;3359.00;10.50;1216.00;0.04;0
9;bunker;3343.00;18.12;1182.00;4.17;0
9;bunker;3353.00;14.98;1195.00;5.37;0
9;bunker;3340.00;10.78;1215.00;3.21;0
9;bunker;3358.00;12.35;1202.00;6.23;0
9;bunker;3340.00;15.62;1195.00;1.16;0
9;coastal_bunker;3367.00;10.05;1206.00;-4.25;0
9;coastal_bunker;3365.00;10.05;1211.00;-3.93;0
9;coastal_bunker;3372.00;10.05;1188.00;1.57;0
9;coastal_bunker;3370.00;10.00;1198.00;1.57;0
9;dockyard;3369.00;10.00;1199.00;1.57;0
9;anti_air_building;3342.00;18.00;1184.00;3.83;0
9;anti_air_building;3367.00;10.70;1189.00;1.67;0
9;anti_air_building;3355.00;12.38;1208.00;4.33;0
9;synthetic_refinery;3364.00;10.60;1204.00;0.71;0
9;fuel_silo;3363.00;10.48;1210.00;3.73;0
9;radar_station;3354.00;14.05;1199.00;0.86;0
9;rocket_site;3342.00;13.07;1206.00;2.78;0
9;nuclear_reactor;3367.00;10.50;1182.00;5.44;0
10;arms_factory;3319.00;10.70;1262.00;4.54;0
10;arms_factory;3322.00;11.53;1258.00;0.92;0
10;arms_factory;3364.00;11.25;1250.00;2.48;0
10;arms_factory;3363.00;10.12;1242.00;5.14;0
10;arms_factory;3361.00;10.03;1238.00;2.98;0
10;arms_factory;3318.00;12.35;1241.00;4.19;0
10;industrial_complex;3320.00;12.88;1238.00;0.92;0
10;industrial_complex;3316.00;11.18;1251.00;3.59;0
10;industrial_complex;3346.00;13.05;1260.00;6.25;0
10;industrial_complex;3345.00;13.05;1257.00;2.64;0
10;industrial_complex;3304.00;9.80;1251.00;5.65;0
10;industrial_complex;3305.00;9.85;1245.00;2.04;0
10;air_base;3343.00;11.05;1236.00;4.70;0
10;supply_node;3332.00;10.95;1218.00;2.76;0
10;supply_node;3318.00;12.38;1240.00;5.70;0
10;supply_node;3364.00;12.00;1264.00;0.90;0
10;supply_node;3336.00;11.65;1228.00;4.94;0
10;supply_node;3356.00;12.48;1253.00;0.13;0
10;supply_node;3345.00;11.10;1268.00;3.07;0
10;supply_node;3337.00;10.90;1263.00;0.83;0
10;supply_node;3373.00;11.32;1258.00;2.31;0
10;supply_node;3349.00;10.18;1237.00;5.24;0
10;supply_node;3324.00;11.00;1262.00;1.55;0
10;supply_node;3324.00;11.60;1211.00;4.48;0
10;supply_node;3340.00;13.35;1248.00;1.13;0
10;supply_node;3322.00;11.80;1224.00;3.71;0
10;supply_node;3354.00;11.00;1271.00;0.37;0
10;supply_node;3315.00;10.12;1265.00;1.85;0
10;supply_node;3355.00;12.73;1264.00;5.89;0
10;supply_node;3346.00;13.18;1258.00;2.54;0
10;supply_node;3314.00;10.70;1257.00;4.02;0
10;supply_node;3332.00;12.25;1256.00;1.78;0
10;supply_node;3364.00;12.23;1254.00;3.25;0
10;supply_node;3321.00;12.05;1252.00;6.19;0
10;supply_node;3310.00;10.23;1250.00;2.49;0
10;supply_node;3374.00;9.60;1249.00;5.43;0
10;supply_node;3329.00;14.20;1247.00;2.08;0
10;supply_node;3349.00;11.45;1246.00;4.67;0
10;supply_node;3361.00;10.25;1243.00;1.32;0
10;supply_node;3304.00;10.07;1240.00;2.80;0
10;supply_node;3335.00;13.38;1238.00;0.55;0
10;supply_node;3310.00;10.70;1236.00;3.49;0
10;supply_node;3327.00;13.82;1233.00;4.97;0
10;supply_node;3345.00;10.07;1228.00;2.73;0
10;supply_node;3352.00;10.30;1220.00;4.20;0
10;supply_node;3343.00;10.38;1219.00;0.86;0
10;supply_node;3302.00;9.80;1247.00;4.90;0
10;naval_base;3361.00;10.25;1271.00;-3.61;5813
10;naval_base;3353.00;10.10;1224.00;-3.93;6080
10;naval_base;3373.00;9.60;1249.00;1.25;6080
10;naval_base;3325.00;10.25;1266.00;-3.34;6061
10;naval_base;3351.00;10.05;1226.00;1.57;6080
10;naval_base;3314.00;9.75;1268.00;-3.14;6061
10;naval_base;3370.00;10.35;1268.00;-3.79;5813
10;naval_base;3366.00;9.75;1240.00;0.64;6080
10;naval_base;3376.00;10.30;1262.00;-4.12;5813
10;naval_base;3357.00;9.80;1236.00;1.03;6080
10;naval_base;3335.00;9.80;1268.00;-2.60;6061
10;naval_base;3342.00;10.35;1270.00;-2.36;6061
10;bunker;3360.00;12.95;1256.00;5.96;0
10;bunker;3352.00;10.40;1242.00;2.34;0
10;bunker;3327.00;12.48;1226.00;0.18;0
10;bunker;3357.00;10.18;1240.00;1.39;0
10;bunker;3338.00;11.55;1230.00;4.40;0
10;bunker;3350.00;13.25;1254.00;0.79;0
10;bunker;3340.00;10.45;1223.00;4.91;0
10;bunker;3323.00;10.25;1266.00;0.18;0
10;bunker;3368.00;10.75;1267.00;2.85;0
10;bunker;3309.00;10.48;1245.00;0.69;0
10;bunker;3313.00;11.40;1235.00;1.90;0
10;bunker;3342.00;10.78;1268.00;4.91;0
10;bunker;3319.00;10.80;1261.00;1.29;0
10;bunker;3338.00;10.80;1264.00;3.96;0
10;bunker;3357.00;10.12;1239.00;0.34;0
10;bunker;3325.00;11.85;1207.00;3.36;0
10;bunker;3335.00;11.80;1258.00;4.57;0
10;bunker;3319.00;12.60;1233.00;2.41;0
10;bunker;3333.00;13.95;1245.00;0.25;0
10;bunker;3350.00;10.05;1223.00;0.35;0
10;bunker;3324.00;12.60;1252.00;4.47;0
10;bunker;3349.00;13.62;1259.00;0.85;0
10;bunker;3329.00;11.48;1221.00;3.87;0
10;bunker;3339.00;12.73;1240.00;5.08;0
10;bunker;3313.00;10.15;1266.00;2.92;0
10;bunker;3348.00;10.05;1227.00;5.58;0
10;bunker;3302.00;9.80;1244.00;0.86;0
10;bunker;3337.00;13.62;1249.00;3.52;0
10;bunker;3372.00;11.55;1259.00;1.36;0
10;bunker;3373.00;10.85;1251.00;4.03;0
10;bunker;3351.00;13.05;1263.00;5.59;0
10;bunker;3324.00;13.55;1235.00;3.42;0
10;bunker;3303.00;9.98;1239.00;4.64;0
10;bunker;3356.00;11.05;1270.00;2.48;0
10;coastal_bunker;3313.00;10.10;1267.00;-3.14;0
10;coastal_bunker;3356.00;10.05;1236.00;1.03;0
10;coastal_bunker;3369.00;10.35;1268.00;-3.79;0
10;coastal_bunker;3350.00;10.30;1273.00;-3.61;0
10;coastal_bunker;3355.00;10.05;1223.00;-3.93;0
10;coastal_bunker;3369.00;10.03;1246.00;1.25;0
10;coastal_bunker;3338.00;9.85;1270.00;-2.60;0
10;coastal_bunker;3347.00;10.32;1272.00;-3.61;0
10;coastal_bunker;3376.00;10.45;1261.00;-4.12;0
10;coastal_bunker;3347.00;10.00;1229.00;1.57;0
10;coastal_bunker;3325.00;10.25;1266.00;-3.34;0
10;coastal_bunker;3362.00;9.50;1237.00;0.64;0
10;dockyard;3380.00;10.15;1251.00;1.25;0
10;anti_air_building;3347.00;11.68;1245.00;2.04;0
10;anti_air_building;3347.00;10.15;1226.00;4.70;0
10;anti_air_building;3340.00;11.62;1261.00;6.26;0
10;synthetic_refinery;3351.00;11.40;1269.00;4.10;0
10;fuel_silo;3344.00;13.20;1250.00;0.48;0
10;radar_station;3341.00;12.23;1240.00;3.67;0
10;rocket_site;3311.00;10.20;1253.00;6.16;0
10;nuclear_reactor;3356.00;11.65;1250.00;1.09;0
11;arms_factory;3286.00;10.40;1209.00;2.48;0
11;arms_factory;3276.00;10.30;1183.00;5.14;0
11;arms_factory;3290.00;10.18;1204.00;2.98;0
11;arms_factory;3308.00;10.65;1207.00;4.19;0
11;arms_factory;3281.00;10.48;1186.00;0.92;0
11;arms_factory;3303.00;10.43;1218.00;3.59;0
11;industrial_complex;3295.00;11.53;1221.00;6.25;0
